id;es;en
Q155;Brasil;Brazil
Q846570;estadounidenses;Americans
Q420292;Assassin's Creed;Assassin's Creed
Q2255680;Pueblo Paleta;Pallet Town
Q507001;Princesa Peach;Princess Peach
Q43533;cristal;crystal
Q8331;zorro;fox
Q46;Europa;Europe
Q420292;Assassin's Creed;Assassin's Creed
Q54617566;Assassin's Creed: Odyssey;Assassin's Creed Odyssey
Q17618314;Five Nights at Freddy's;Five Nights at Freddy's
Q30;Estados Unidos;United States
Q507001;Princesa Peach;Princess Peach
Q420292;Assassin's Creed;Assassin's Creed
Q2778220;Super Smash Bros.;Super Smash Bros.
Q79037;Spider-Man;Spider-Man
Q1250520;Pokédex;Pokédex
Q507001;Princesa Peach;Princess Peach
Q188642;Game Boy Advance;Game Boy Advance
Q185482;Los Sims 3;The Sims 3
Q4803535;Mario;Mario
Q8076;videoconsola;video game console
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7889;videojuego;video game
Q420292;Assassin's Creed;Assassin's Creed
Q7889;videojuego;video game
Q7058673;serie de videojuegos;video game series
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7058673;serie de videojuegos;video game series
Q7889;videojuego;video game
Q2778220;Super Smash Bros.;Super Smash Bros.
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7889;videojuego;video game
Q7889;videojuego;video game
Q4485157;juego de PC;PC game
Q25536524;Pokémon Azul;Pokémon Blue
Q863048;princesa;princess
Q2141683;Ms. Pac-Man;Ms. Pac-Man
Q1067046;Princesa Zelda;Princess Zelda
Q507001;Princesa Peach;Princess Peach
Q7565689;Mega Man;Mega Man
Q507898;Crash Bandicoot;Crash Bandicoot
Q3683919;Comandante Shepard;Commander Shepard
Q12551;guerra de los Cien Años;Hundred Years' War
Q7742;Luis XIV;Louis XIV of France
Q12560;Imperio otomano;Ottoman Empire
Q2277;Imperio romano;Roman Empire
Q201705;Imperio jemer;Khmer Empire
Q207521;Imperio etíope;Ethiopian Empire
Q7183;dinastía Qin;Qin dynasty
Q8733;Dinastía Qing;Qing dynasty
Q12857432;dinastía china;Chinese dynasty
Q16;Canadá;Canada
Q23666;Gran Bretaña;Britain
Q34;Suecia;Sweden
Q21;Inglaterra;England
Q8663;guerra de Corea;Korean War
Q8740;Guerra de Vietnam;Vietnam War
Q11696;presidente de los Estados Unidos;President of the United States
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q12501;Gran Muralla china;Great Wall of China
Q57357;Muro de Adriano;Hadrian's Wall
Q545449;guerra de Irak;Iraq War
Q8740;Guerra de Vietnam;Vietnam War
Q8740;Guerra de Vietnam;Vietnam War
Q7742;Luis XIV;Louis XIV of France
Q7738;Luis XV;Louis XV of France
Q8680;Imperio británico;British Empire
Q12560;Imperio otomano;Ottoman Empire
Q362;Segunda Guerra Mundial;World War II
Q12501;Gran Muralla china;Great Wall of China
Q10288;Partenón;Parthenon
Q10285;Coliseo;Colosseum
Q6534;Revolución francesa;French Revolution
Q23666;Gran Bretaña;Britain
Q1048;Julio César;Julius Caesar
Q460244;duque de Normandía;Duke of Normandy
Q782;Hawái;Hawaii
Q8479;Pedro I de Rusia;Peter the Great
Q8740;Guerra de Vietnam;Vietnam War
Q254106;Guerra de Crimea;Crimean War
Q214102;Unión;Union
Q1752689;Batalla de Nashville;Battle of Nashville
Q33132;Batalla de Gettysburg;Battle of Gettysburg
Q218;Rumania;Romania
Q38;Italia;Italy
Q8409;Alejandro Magno;Alexander the Great
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q170470;Eduardo V de Inglaterra;Edward V of England
Q133028;Ricardo III de Inglaterra;Richard III of England
Q8663;guerra de Corea;Korean War
Q8740;Guerra de Vietnam;Vietnam War
Q30;Estados Unidos;United States
Q159;Rusia;Russia
Q145;Reino Unido;United Kingdom
Q202311;Egipto;Roman Egypt
Q1494;Misisipi;Mississippi
Q362;Segunda Guerra Mundial;World War II
Q21;Inglaterra;England
Q1524;Atenas;Athens
Q11772;Antigua Grecia;Ancient Greece
Q6534;Revolución francesa;French Revolution
Q2269;Revolución Industrial;Industrial Revolution
Q8740;Guerra de Vietnam;Vietnam War
Q748;budismo;Buddhism
Q9168;persa;Persian
Q12560;Imperio otomano;Ottoman Empire
Q8680;Imperio británico;British Empire
Q12557;Imperio mongol;Mongol Empire
Q8740;Guerra de Vietnam;Vietnam War
Q362;Segunda Guerra Mundial;World War II
Q33132;Batalla de Gettysburg;Battle of Gettysburg
Q2781626;Batalla de Dranesville;Battle of Dranesville
Q130861;Batalla de Kursk;Battle of Kursk
Q157627;Batalla del Atlántico;Battle of the Atlantic
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q8740;Guerra de Vietnam;Vietnam War
Q182865;guerra de Afganistán;War in Afghanistan (2001–2021)
Q37643;Guerra del Golfo;Gulf War
Q159;Rusia;Russia
Q30;Estados Unidos;United States
Q179876;Reino de Inglaterra;Kingdom of England
Q17;Japón;Japan
Q183;Alemania;Germany
Q38;Italia;Italy
Q17;Japón;Japan
Q142;Francia;France
Q49;América del Norte;North America
Q362;Segunda Guerra Mundial;World War II
Q8663;guerra de Corea;Korean War
Q7462;dinastía Song;Song dynasty
Q9903;dinastía Ming;Ming dynasty
Q12857432;dinastía china;Chinese dynasty
Q142;Francia;France
Q2277;Imperio romano;Roman Empire
Q21;Inglaterra;England
Q142;Francia;France
Q145;Reino Unido;United Kingdom
Q6534;Revolución francesa;French Revolution
Q8663;guerra de Corea;Korean War
Q12583;guerra hispano-estadounidense;Spanish–American War
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q2976715;Segunda guerra semínola;Second Seminole War
Q545449;guerra de Irak;Iraq War
Q8663;guerra de Corea;Korean War
Q1409;Calígula;Caligula
Q1413;Nerón;Nero
Q12857432;dinastía china;Chinese dynasty
Q9903;dinastía Ming;Ming dynasty
Q7462;dinastía Song;Song dynasty
Q96;México;Mexico
Q517;Napoleón Bonaparte;Napoleon
Q183;Alemania;Germany
Q30;Estados Unidos;United States
Q1528;Ramsés III;Ramesses III
Q782;Hawái;Hawaii
Q17;Japón;Japan
Q8740;Guerra de Vietnam;Vietnam War
Q796;Irak;Iraq
Q889;Afganistán;Afghanistan
Q362;Segunda Guerra Mundial;World War II
Q8663;guerra de Corea;Korean War
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q1048;Julio César;Julius Caesar
Q8409;Alejandro Magno;Alexander the Great
Q8409;Alejandro Magno;Alexander the Great
Q130650;Filipo II de Macedonia;Philip II of Macedon
Q8409;Alejandro Magno;Alexander the Great
Q130650;Filipo II de Macedonia;Philip II of Macedon
Q1048;Julio César;Julius Caesar
Q8409;Alejandro Magno;Alexander the Great
Q334029;Batalla de Bunker Hill;Battle of Bunker Hill
Q862751;Batalla de Long Island;Battle of Long Island
Q159;Rusia;Russia
Q361;Primera Guerra Mundial;World War I
Q11698;Constitución de los Estados Unidos;United States Constitution
Q362;Segunda Guerra Mundial;World War II
Q183;Alemania;Germany
Q15180;Unión Soviética;Soviet Union
Q11698;Constitución de los Estados Unidos;United States Constitution
Q1842;Luxemburgo;Luxembourg
Q8663;guerra de Corea;Korean War
Q8740;Guerra de Vietnam;Vietnam War
Q15180;Unión Soviética;Soviet Union
Q8683;Guerra Fría;Cold War
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q183;Alemania;Germany
Q8663;guerra de Corea;Korean War
Q8740;Guerra de Vietnam;Vietnam War
Q362;Segunda Guerra Mundial;World War II
Q8740;Guerra de Vietnam;Vietnam War
Q362;Segunda Guerra Mundial;World War II
Q8740;Guerra de Vietnam;Vietnam War
Q12536;califato abasí;Abbasid Caliphate
Q12557;Imperio mongol;Mongol Empire
Q17;Japón;Japan
Q18097;Corea;Korea
Q889;Afganistán;Afghanistan
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q361;Primera Guerra Mundial;World War I
Q8740;Guerra de Vietnam;Vietnam War
Q361;Primera Guerra Mundial;World War I
Q796;Irak;Iraq
Q1384;Nueva York;New York
Q7322;Cristóbal Colón;Christopher Columbus
Q7184;OTAN;NATO
Q79;Egipto;Egypt
Q362;Segunda Guerra Mundial;World War II
Q1048;Julio César;Julius Caesar
Q1523;Ramsés II;Ramesses II
Q855;Iósif Stalin;Joseph Stalin
Q12551;guerra de los Cien Años;Hundred Years' War
Q16;Canadá;Canada
Q846570;estadounidenses;Americans
Q22686;Donald Trump;Donald Trump
Q30;Estados Unidos;United States
Q1454;Carolina del Norte;North Carolina
Q361;Primera Guerra Mundial;World War I
Q8409;Alejandro Magno;Alexander the Great
Q405;Luna;Moon
Q8740;Guerra de Vietnam;Vietnam War
Q172640;Vietnam del Norte;North Vietnam
Q362;Segunda Guerra Mundial;World War II
Q161227;conferencia de Yalta;Yalta Conference
Q37340;Apolo;Apollo
Q405;Luna;Moon
Q220;Roma;Rome
Q6343;Cartago;Carthage
Q1983034;Segundo Congreso Continental;Second Continental Congress
Q7209;dinastía Han;Han dynasty
Q81931;Estados Confederados de América;Confederate States of America
Q7742;Luis XIV;Louis XIV of France
Q124988;guerras púnicas;Punic Wars
Q46;Europa;Europe
Q23666;Gran Bretaña;Britain
Q30;Estados Unidos;United States
Q11696;presidente de los Estados Unidos;President of the United States
Q6256;país;country
Q40218;nave espacial;spacecraft
Q405;Luna;Moon
Q423;Corea del Norte;North Korea
Q41644;Pacto de Varsovia;Warsaw Pact
Q7184;OTAN;NATO
Q1048;Julio César;Julius Caesar
Q51673;Marco Antonio;Mark Antony
Q103495;guerra mundial;world war
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q183;Alemania;Germany
Q362;Segunda Guerra Mundial;World War II
Q103495;guerra mundial;world war
Q212079;Segundo Triunvirato;Second Triumvirate
Q30;Estados Unidos;United States
Q327591;político independiente;independent politician
Q884;Corea del Sur;South Korea
Q884;Corea del Sur;South Korea
Q12551;guerra de los Cien Años;Hundred Years' War
Q81931;Estados Confederados de América;Confederate States of America
Q423;Corea del Norte;North Korea
Q517;Napoleón Bonaparte;Napoleon
Q1524;Atenas;Athens
Q230791;Reino de Escocia;Kingdom of Scotland
Q179876;Reino de Inglaterra;Kingdom of England
Q545449;guerra de Irak;Iraq War
Q78994;guerras napoleónicas;Napoleonic Wars
Q405;Luna;Moon
Q38104;Premio Nobel de Física;Nobel Prize in Physics
Q188184;Premio Abel;Abel Prize
Q103495;guerra mundial;world war
Q2;Tierra;Earth
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q828;América;Americas
Q30;Estados Unidos;United States
Q8007;Franklin D. Roosevelt;Franklin Delano Roosevelt
Q7755;constitución;constitution
Q361;Primera Guerra Mundial;World War I
Q7278;partido político;political party
Q21;Inglaterra;England
Q846570;estadounidenses;Americans
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q1405;Augusto;Augustus
Q220;Roma;Rome
Q458;Unión Europea;European Union
Q362;Segunda Guerra Mundial;World War II
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q7732;Luis XVI;Louis XVI of France
Q142;Francia;France
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q7184;OTAN;NATO
Q12154;Tutankamón;Tutankhamun
Q1048;Julio César;Julius Caesar
Q172248;Marco Junio Bruto;Marcus Junius Brutus
Q81931;Estados Confederados de América;Confederate States of America
Q43653;Apolo 11;Apollo 11
Q362;Segunda Guerra Mundial;World War II
Q3044;Carlomagno;Charles the Great
Q1523;Ramsés II;Ramesses II
Q220;Roma;Rome
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q423;Corea del Norte;North Korea
Q30;Estados Unidos;United States
Q8740;Guerra de Vietnam;Vietnam War
Q8736;Tratado de Versalles;Treaty of Versailles
Q9212;Ejército de los Estados Unidos;United States Army
Q8736;Tratado de Versalles;Treaty of Versailles
Q796919;dimisión;resignation
Q220;Roma;Rome
Q842606;emperador romano;Roman emperor
Q362;Segunda Guerra Mundial;World War II
Q142;Francia;France
Q165284;Luis VIII de Francia;Louis VIII of France
Q129247;Eduardo III de Inglaterra;Edward III of England
Q35525;Casa Blanca;White House
Q51;Antártida;Antarctica
Q145;Reino Unido;United Kingdom
Q21;Inglaterra;England
Q35525;Casa Blanca;White House
Q30;Estados Unidos;United States
Q35525;Casa Blanca;White House
Q869;Tailandia;Thailand
Q203184;primera dama;First Lady
Q2133344;misión espacial;space mission
Q16;Canadá;Canada
Q362;Segunda Guerra Mundial;World War II
Q7318;Alemania nazi;Nazi Germany
Q846570;estadounidenses;Americans
Q362;Segunda Guerra Mundial;World War II
Q79;Egipto;Egypt
Q5451;Himalaya;Himalayas
Q8736;Tratado de Versalles;Treaty of Versailles
Q203184;primera dama;First Lady
Q265538;Serie Mundial;World Series
Q29;España;Spain
Q60140;subcontinente indio;Indian subcontinent
Q9296;macedonio;Macedonian
Q1983034;Segundo Congreso Continental;Second Continental Congress
Q30;Estados Unidos;United States
Q12557;Imperio mongol;Mongol Empire
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q1384;Nueva York;New York
Q23666;Gran Bretaña;Britain
Q79;Egipto;Egypt
Q220;Roma;Rome
Q1413;Nerón;Nero
Q96;México;Mexico
Q115;Etiopía;Ethiopia
Q889;Afganistán;Afghanistan
Q362;Segunda Guerra Mundial;World War II
Q505802;Expedición de Lewis y Clark;Lewis and Clark Expedition
Q29552;Partido Demócrata;Democratic Party
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q183;Alemania;Germany
Q41;Grecia;Greece
Q159;Rusia;Russia
Q1218;Jerusalén;Jerusalem
Q159;Rusia;Russia
Q159;Rusia;Russia
Q35525;Casa Blanca;White House
Q30;Estados Unidos;United States
Q46;Europa;Europe
Q133346;frontera;border
Q846570;estadounidenses;Americans
Q159;Rusia;Russia
Q15180;Unión Soviética;Soviet Union
Q35525;Casa Blanca;White House
Q42178;vicepresidente;vice president
Q33132;Batalla de Gettysburg;Battle of Gettysburg
Q173034;Batalla de Midway;Battle of Midway
Q17205;portaaviones;aircraft carrier
Q30;Estados Unidos;United States
Q17;Japón;Japan
Q159;Rusia;Russia
Q35525;Casa Blanca;White House
Q38;Italia;Italy
Q35525;Casa Blanca;White House
Q362;Segunda Guerra Mundial;World War II
Q35525;Casa Blanca;White House
Q19546;papa;pope
Q846570;estadounidenses;Americans
Q889;Afganistán;Afghanistan
Q30;Estados Unidos;United States
Q35525;Casa Blanca;White House
Q30;Estados Unidos;United States
Q1860;inglés;English
Q30;Estados Unidos;United States
Q46;Europa;Europe
Q157217;Casa de Hannover;House of Hanover
Q43287;Imperio alemán;German Empire
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q145;Reino Unido;United Kingdom
Q7191;Premio Nobel;Nobel Prize
Q697196;transatlántico;ocean liner
Q82414;Juegos Olímpicos de Invierno;Winter Olympic Games
Q30;Estados Unidos;United States
Q175811;Amintas IV;Amyntas IV of Macedon
Q29;España;Spain
Q34417;Felipe II de España;Philip II of Spain
Q21;Inglaterra;England
Q1460;Sicilia;Sicily
Q142;Francia;France
Q505802;Expedición de Lewis y Clark;Lewis and Clark Expedition
Q26774;Shoshón;Shoshone
Q362;Segunda Guerra Mundial;World War II
Q887010;gobernador de California;Governor of California
Q19546;papa;pope
Q362;Segunda Guerra Mundial;World War II
Q34266;Imperio ruso;Russian Empire
Q142;Francia;France
Q17;Japón;Japan
Q183;Alemania;Germany
Q361;Primera Guerra Mundial;World War I
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q15180;Unión Soviética;Soviet Union
Q23666;Gran Bretaña;Britain
Q7318;Alemania nazi;Nazi Germany
Q7732;Luis XVI;Louis XVI of France
Q8409;Alejandro Magno;Alexander the Great
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q57798;Eduardo I de Inglaterra;Edward I of England
Q33946;Checoslovaquia;Czechoslovakia
Q30;Estados Unidos;United States
Q82674;María I de Inglaterra;Mary I of England
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q863048;princesa;princess
Q869;Tailandia;Thailand
Q26718;Congreso Continental;Continental Congress
Q2763;Holocausto;The Holocaust
Q71084;Primer Imperio francés;First French Empire
Q14112;Córcega;Corsica
Q142;Francia;France
Q183;Alemania;Germany
Q28513;Imperio austrohúngaro;Austria-Hungary
Q157985;Tutmosis IV;Thutmose IV
Q37110;faraón;pharaoh
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q214102;Unión;Union
Q214917;dramaturgo;playwright
Q8409;Alejandro Magno;Alexander the Great
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q14112;Córcega;Corsica
Q142;Francia;France
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q8683;Guerra Fría;Cold War
Q30;Estados Unidos;United States
Q29;España;Spain
Q1132579;batalla de Princeton;Battle of Princeton
Q352;Adolf Hitler;Adolf Hitler
Q7320;Partido Nazi;Nazi Party
Q645968;familia real británica;British royal family
Q828;América;Americas
Q20056508;senador romano;ancient Roman senator
Q1405;Augusto;Augustus
Q11696;presidente de los Estados Unidos;President of the United States
Q8663;guerra de Corea;Korean War
Q21;Inglaterra;England
Q35525;Casa Blanca;White House
Q1321;español;Spanish
Q29;España;Spain
Q198;guerra;war
Q23442;isla;island
Q33837;archipiélago;archipelago
Q30;Estados Unidos;United States
Q18097;Corea;Korea
Q362;Segunda Guerra Mundial;World War II
Q15;África;Africa
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q48;Asia;Asia
Q43056;potencias del Eje en la Segunda Guerra Mundial;Axis Powers
Q362;Segunda Guerra Mundial;World War II
Q4918;Mediterráneo;Mediterranean Sea
Q38789;Batalla de Stalingrado;Battle of Stalingrad
Q192660;Batalla de Okinawa;Battle of Okinawa
Q152260;Alejandra de Dinamarca;Alexandra of Denmark
Q159;Rusia;Russia
Q320531;Esteban III;Stephen III
Q378756;Bernabé Visconti;Bernabò Visconti
Q21;Inglaterra;England
Q144;perro;dog
Q11696;presidente de los Estados Unidos;President of the United States
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q8698;Gran Depresión;Great Depression
Q4809034;Secretario Asistente de La Armada;Assistant Secretary of the Navy
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q159;Rusia;Russia
Q362;Segunda Guerra Mundial;World War II
Q38;Italia;Italy
Q48249;Guerra de las Malvinas;Falklands War
Q23666;Gran Bretaña;Britain
Q12177407;Puente aéreo de Berlin;Berlin Airlift
Q8007;Franklin D. Roosevelt;Franklin Delano Roosevelt
Q19546;papa;pope
Q40231;elección;public election
Q11696;presidente de los Estados Unidos;President of the United States
Q48;Asia;Asia
Q230258;Cleopatra de Macedonia;Cleopatra of Macedon
Q362;Segunda Guerra Mundial;World War II
Q8698;Gran Depresión;Great Depression
Q30;Estados Unidos;United States
Q1048;Julio César;Julius Caesar
Q30;Estados Unidos;United States
