id;source_locale;target_locale;source;target;entities;from;wikidata_labels
1b9bad08;en;es;How many of John Updike's books won a Pulitzer Prize?;¿Cuántos libros de John Updike ganaron un premio Pulitzer?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
29c11696;en;es;How many books are there in Twilight series?;¿Cuántos libros tiene la serie Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
65cabb87;en;es;How many books are in the New Jedi Order series?;¿Cuántos libros hay en la serie La nueva orden Jedi?;['Q2743959'];mintaka;{'Q2743959': {'es': 'La Nueva Orden Jedi', 'en': 'The New Jedi Order'}}
6ad822a0;en;es;How many books are in the Hunger game series?;¿Cuántos libros hay en la saga de Los juegos del hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
082d556c;en;es;How many books are in the original Twilight series?;¿Cuántos libros hay en la serie original Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
882ac59d;en;es;How many books are in the original Hunger Games series?;¿Cuántos libros hay en la serie original de Los juegos del hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
8be14d6e;en;es;How many books are in the Green Mile series?;¿Cuántos libros hay en la serie La milla verde?;['Q466288'];mintaka;{'Q466288': {'es': 'La Milla Verde', 'en': 'The Green Mile'}}
a357fe19;en;es;How many Hunger Games books exist?;¿Cuántos libros de los Juegos del hambre existen?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
595fd172;en;es;How many Twilight books have been written?;¿Cuántos libros de la serie Crepúsculo fueron escritos?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
7d791fd1;en;es;How many books are in The Lord of the Ring series?;¿Cuántos libros hay en la serie de El señor de los anillos?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
52be5ae6;en;es;How many of Booth Tarkington's books won a Pulitzer Prize?;¿Cuántos libros de Booth Tarkington han ganado un Premio Pulitzer?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
89337a7a;en;es;How many Hunger Games books were made into movies?;¿Cuántos libros de Los juegos del hambre se convirtieron en películas?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
bc7f06c0;en;es;How many books are in the His Dark Materials series?;¿Cuántos libros hay en la serie La materia oscura?;['Q56195117'];mintaka;{'Q56195117': {'es': 'La materia oscura', 'en': 'His Dark Materials'}}
6f051299;en;es;How many books are in the Bible?;¿Cuántos libros contiene la Biblia?;['Q1845'];mintaka;{'Q1845': {'es': 'Biblia', 'en': 'Bible'}}
0bcef94d;en;es;How many relatives lived in Misselthwaite Manor in the book The Secret Garden?;¿En el libro de El Jardín Secreto, cuántos familiares vivieron en Misselthwaite?;['Q472194'];mintaka;{'Q472194': {'es': 'El jardín secreto', 'en': 'The Secret Garden'}}
2291080d;en;es;How many Canonical Gospels are there in the New Testament?;¿Cuántos evangelios canónicos hay en el Nuevo Testamento?;['Q18813'];mintaka;{'Q18813': {'es': 'Nuevo Testamento', 'en': 'New Testament'}}
529ced24;en;es;How many Dark Tower series are there?;¿Cuántos libros hay en la serie La torre oscura?;['Q280898'];mintaka;{'Q280898': {'es': 'La Torre Oscura', 'en': 'The Dark Tower'}}
a681b62d;en;es;How many books are in William Gibson's Neuromancer series?;¿Cuántos libros tiene la saga Neuromante de William Gibson?;['Q662029'];mintaka;{'Q662029': {'es': 'Neuromante', 'en': 'Neuromancer'}}
23d1d380;en;es;How many books are there in Iain M. Banks' Culture series?;¿Cuántos libros tiene la saga de La Cultura de Iain M. Banks?;['Q5193682'];mintaka;{'Q5193682': {'es': 'La Cultura', 'en': 'Culture series'}}
ae4ca6eb;en;es;How many members of the Fellowship of the Ring is a Wizard?;¿Cuántos miembros de la Comunidad del anillo son magos?;['Q208002'];mintaka;{'Q208002': {'es': 'La Comunidad del Anillo', 'en': 'The Fellowship of the Ring'}}
95bddb74;en;es;How many books are in the Lord of the Rings series?;¿Cuántos libros tiene la saga de El Señor de los Anillos?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
6726f18f;en;es;How many witches were there in the Wizard of Oz?;¿Cuántas brujas hay en el Mago de Oz?;['Q193695'];mintaka;{'Q193695': {'es': 'El mago de Oz', 'en': 'The Wizard of Oz'}}
f2a52e8e;en;es;As of 2021, how many books are in the Stormlight Archive series by Brandon Sanderson?;Hasta 2021, ¿cuántos libros tiene la serie El archivo de las tormentas, de Brandon Sanderson?;['Q7766706'];mintaka;{'Q7766706': {'es': 'El archivo de las tormentas', 'en': 'The Stormlight Archive'}}
83b2bc6d;en;es;How many Circles of Hell are in Dante's Inferno?;¿Cuántos círculos existen en el Infierno de Dante?;['Q564'];mintaka;{'Q564': {'es': 'infierno', 'en': 'hell'}}
d4b8f1fa;en;es;How many of the main characters in The Lord of the Rings trilogy are hobbits?;¿Cuántos de los personajes principales de la trilogía El señor de los anillos son hobbits?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
2604683f;en;es;How many novels did Ernest Hemingway publish before A Farewell to Arms?;¿Cuántas novelas Ernest Hemingway publicó antes de Adiós a las Armas?;['Q235795'];mintaka;{'Q235795': {'es': 'Adiós a las armas', 'en': 'A Farewell to Arms'}}
659b8ac3;en;es;How many books hold world records data?;¿Cuántos libros tienen datos de récords mundiales?;['Q571', 'Q688615'];mintaka;{'Q571': {'es': 'libro', 'en': 'book'}, 'Q688615': {'es': 'récord mundial', 'en': 'world record'}}
f70c44f8;en;es;How many times did Robert Frost win the Pulitzer award?;¿Cuántas veces Robert Frost ganó el Premio Pulitzer?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
42225f51;en;es;How many books have been written for the Twilight series?;¿Cuántos libros se han escrito para la saga de Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
43d6563c;en;es;How many books are in His Dark Materials?;¿Cuántos libros hay en La materia oscura?;['Q56195117'];mintaka;{'Q56195117': {'es': 'La materia oscura', 'en': 'His Dark Materials'}}
3e1ec777;en;es;How many books are in the Earth's Children?;¿Cuántos libros tiene la saga Los Hijos de la Tierra?;['Q999222'];mintaka;"{'Q999222': {'es': 'Los hijos de la tierra', 'en': ""Earth's Children hexalogy""}}"
2f45c987;en;es;How many books are in the Hunger Games?;¿Cuántos libros tiene la saga de Los Juegos del Hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
e1b98464;en;es;How many of Richard Ford's books won a Pulitzer Prize?;¿Cuántos libros de Richard Ford ganaron un premio Pulitzer?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
bd59bb2b;en;es;How many of Harper Lee's books won a Pulitzer Prize?;¿Cuántos libros de Harper Lee ganaron un premio Pulitzer?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
b854f377;en;es;How many books are in the Fifty Shades of Grey series?;¿Cuántos libros hay en la serie Cincuenta sombras de Grey?;['Q557867'];mintaka;{'Q557867': {'es': 'Cincuenta sombras de Grey', 'en': 'Fifty Shades of Grey'}}
8844bfce;en;es;How many spin-offs does the Twilight series have?;¿Cuántos spin-off tiene la serie Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
7df614c9;en;es;How many books are in the Scary Stories to Tell in the Dark series?;¿Cuántos libros hay en la serie Historias de miedo para contar en la oscuridad?;['Q7430560'];mintaka;{'Q7430560': {'es': 'Historias de miedo para contar en la oscuridad', 'en': 'Scary Stories to Tell in the Dark'}}
bb29811c;en;es;How many books are in the series about Katniss Everdeen?;¿Cuántos libros hay en la serie sobre Kaniss Everdeen?;['Q2071301'];mintaka;{'Q2071301': {'es': 'Katniss Everdeen', 'en': 'Katniss Everdeen'}}
2b36370f;en;es;How many books are in Twilight?;¿Cuántos libros hay en Crepúsculo?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
a64a4941;en;es;How many books are in C.S. Lewis' Space Trilogy?;¿Cuántos libros hay en Space Trilogy de C.S. Lewis?;['Q9204'];mintaka;{'Q9204': {'es': 'C. S. Lewis', 'en': 'C. S. Lewis'}}
4de871bc;en;es;How many books are in CS Lewis' Cosmic Trilogy?;¿Cuántos libros hay en Trilogía cósmica de CS Lewis?;['Q2070438'];mintaka;{'Q2070438': {'es': 'Trilogía cósmica', 'en': 'The Space Trilogy'}}
99a51979;en;es;How many books are there in the Hunger Games series?;¿Cuántos libros hay en la serie de Los Juegos del Hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
7799ba15;en;es;How many books are out so far in The Hunger Games' prequel book series?;¿Cuántos libros han sido publicados hasta el momento de la serie de libros de la precuela de Los juegos del hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
477c872c;en;es;How many districts does Katniss Everdeen belong to in The Hunger Games?;¿A cuántos distritos pertenece Katniss Everdeen en Los juegos del hambre?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
da431607;en;es;How many Pulitzer Prizes has John Updike won?;¿Cuántos premios Pulitzer ha ganado John Updike?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
d6284ac8;en;es;How many Pulitzer Prizes has Booth Tarkington won?;¿Cuántos premios Pulitzer ha ganado Booth Tarkington?;['Q46525'];mintaka;{'Q46525': {'es': 'Premio Pulitzer', 'en': 'Pulitzer Prize'}}
3667c686;en;es;Which Hunger Games book has not been made into a movie?;¿Cuál libro de Los Juegos del Hambre no fue hecho película?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
c4c4f900;en;es;Which Lord of the Rings books do not feature Tom Bombadil as a character?;¿Cuáles libros de El señor de los anillos no incluyen a Tom Bombadil como un personaje?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
d10371c5;en;es;Which Lord of the Rings book does not feature the Shire as a setting?;¿Qué libro de El señor de los anillos no incluye al Condado como escenario?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
0dca438f;en;es;Which book of the Biblical Pentateuch does not include Moses as a character?;¿Qué libro del Pentateuco no incluye a Moisés?;['Q162062', 'Q9077'];mintaka;{'Q162062': {'es': 'Pentateuco', 'en': 'Pentateuch'}, 'Q9077': {'es': 'Moisés', 'en': 'Moses'}}
b8d95d87;en;es;Which Chronicles of Narnia books do not feature the Pevensie children as characters?;¿Cuáles libros de Las crónicas de Narnia no incluyen a los hermanos Pevensie como personajes?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
cdb03320;en;es;What Twilight saga book was not released until later due to a leak online?;¿Cuál libro de la saga Crepúsculo postergó su publicación debido a que se filtró en línea?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
1cb9a9a1;en;es;Which of the Goosebumps books released in 1992, does not have 132 pages?;¿Cuál de los libros de Escalofríos lanzados en 1992 no tiene 132 páginas?;['Q3260367'];mintaka;{'Q3260367': {'es': 'Escalofríos', 'en': 'Goosebumps'}}
7c2a12e9;en;es;Which Twilight series book has not been made into a movie?;¿Qué libro de la saga Crepúsculo no fue adaptado a una película?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
00d0e32e;en;es;Which book that takes place on Middle-earth is not part of the Lord of the Rings trilogy?;¿Cuál libro que transcurre durante la Tierra Media no es parte de la trilogía del Señor de los Anillos?;['Q15228', 'Q79734'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}, 'Q79734': {'es': 'Tierra Media', 'en': 'Middle-earth'}}
76e8e7a7;en;es;Which Chronicles of Narnia book does not have Edmund Pevensie in it?;¿Cuál libro de Las Crónicas de Narnia no tienen a Edmund Pevensie?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
da4b8a08;en;es;Which Chronicles of Narnia book does not have Susan Pevensie in it?;¿Cuál libro de Las crónicas de narnia no tiene a Susan Pevensie?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
32748509;en;es;Which Chronicles of Narnia book does not have Peter Pevensie in it?;¿Cuál libro de Las crónicas de Narnia no tiene a Peter Pevensie?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
3afbe818;en;es;Which Dark Tower books are not part of the original series?;¿Cuáles de los libros de La Torre Oscura no forman parte de la serie original?;['Q280898'];mintaka;{'Q280898': {'es': 'La Torre Oscura', 'en': 'The Dark Tower'}}
5f30abfb;en;es;Which of the Hunger Games series were not among the original three?;¿Cuál de la serie de Los Juegos del Hambre no estaban entre los tres originales?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
bdd73237;en;es;Which of the Twilight saga books were not written before 2010?;¿Cuál de los libros de la saga Crepúsculo no fue escrito antes de 2010?;['Q44523'];mintaka;{'Q44523': {'es': 'Crepúsculo', 'en': 'Twilight'}}
82ae35a0;en;es;Which of the Chronicles of Narnia books were not written after 1950?;¿Cuáles de los libros de Las crónicas de Narnia no fueron escritos después de 1950?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
9a82fbf0;en;es;Which Lord of the Rings book did not have less than two movies per title?;¿Cuál libro del Señor de los Anillos no tuvo menos de dos películas por título?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
323decef;en;es;Which Ender's Game books weren't made into a movie?;¿Cuáles libros de El juego de Ender no fueron convertidos en película?;['Q816016'];mintaka;"{'Q816016': {'es': 'El juego de Ender', 'en': ""Ender's Game""}}"
e2a70ee8;en;es;Which book in the Earthsea series does not have at least 50,000 words?;¿Cuál libro en la saga Terramar no tiene por lo menos 50 000 palabras?;['Q116546'];mintaka;{'Q116546': {'es': 'Terramar', 'en': 'Earthsea series'}}
765aba50;en;es;Which Lord of the Rings trilogy books do not feature Shelob the giant spider?;¿Cuáles libros de la trilogía del Señor de los Anillos no contienen a Shelob, la araña gigante?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
38ed6e9f;en;es;Which Lord of the Rings trilogy book does not feature the living warrior Boromir?;¿Cuál de los libros de la trilogía El señor de los anillos no incluye al guerrero Boromir en vida?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
8edb9f23;en;es;Which Lord of the Rings trilogy book does not feature Faramir in person?;¿Cuál libro de la trilogía de El señor de los anillos no incluye a Faramir en persona?;['Q15228'];mintaka;{'Q15228': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings'}}
a0abbba5;en;es;Which book in the Hunger Games original trilogy was not released as a single movie?;¿Qué libro de la trilogía original de Los juegos del hambre no fue lanzado como una sola película?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
f3dc6b8d;en;es;Of the first 4 Diary of a Wimpy Kid books, which one does not have a cover that is a primary color?;¿En los primeros 4 libros de El diario de Greg, cuál no tiene una tapa de color primario?;['Q1339580'];mintaka;{'Q1339580': {'es': 'El diario de Greg', 'en': 'Diary of a Wimpy Kid'}}
f7a1ade2;en;es;Which V.C Andrews book in the Dollanganger series wasn't turned into a movie?;¿Cuál libro de la saga Dollanganger, de V.C. Andrews, no fue adaptado a una película?;['Q275955'];mintaka;{'Q275955': {'es': 'V. C. Andrews', 'en': 'V. C. Andrews'}}
a2699c51;en;es;Which Hunger Games book was not made as a single movie?;¿Cuál libro de Los juegos del hambre no ha sido hecho película?;['Q11679'];mintaka;{'Q11679': {'es': 'Los juegos del hambre', 'en': 'The Hunger Games'}}
33685c7c;en;es;What was the last year in which Silvia Moreno-Garcia was not nominated for a Nebula Award for Best Novel?;¿Cuál fue el último año en el que Silvia Moreno-García no fue nominada a un premio Nebula por Mejor Novela?;['Q17386413'];mintaka;{'Q17386413': {'es': 'Silvia Moreno-Garcia', 'en': 'Silvia Moreno-Garcia'}}
7fc2b944;en;es;When was the first time a Nobel Prize for Literature was not awarded to a European writer?;¿Cuándo fue la primera vez que un Premio Nobel de Literatura no fue dado a un escritor europeo?;['Q37922'];mintaka;{'Q37922': {'es': 'Premio Nobel de Literatura', 'en': 'Nobel Prize in Literature'}}
bdef872e;en;es;Which A Song of Ice and Fire book does not have plurals in its title?;¿Cuál libro de Canción de Hielo y Fuego no lleva plural en su título?;['Q45875'];mintaka;{'Q45875': {'es': 'Canción de hielo y fuego', 'en': 'A Song of Ice and Fire'}}
d29e2b61;en;es;Which Chronicles of Narnia book was not written before 1955?;¿Cuál libro de Las Crónicas de Narnia no fue escrito antes de 1955?;['Q483412'];mintaka;{'Q483412': {'es': 'Las Crónicas de Narnia', 'en': 'The Chronicles of Narnia'}}
c6979243;en;es;Which New Jedi Order book was not written in the 2000s?;¿Cuál de los libros de La nueva orden Jedi no se escribió en los años 2000?;['Q2743959'];mintaka;{'Q2743959': {'es': 'La Nueva Orden Jedi', 'en': 'The New Jedi Order'}}
78e4002d;en;es;Which books in the Saga of Darren Shan have not been made into a movie?;¿Qué libros de la saga de Darren Shan no han sido convertidos en películas?;['Q853855'];mintaka;{'Q853855': {'es': 'Darren Shan', 'en': 'The Saga of Darren Shan'}}
